drop_ratio,ue_drop_ratio,cluster_size,avg_se,delay_ratio,qos_reward,pc_kw,reward,n_drop
0.0,0.0,6,7.372469698082878,0.11666666666666674,0.004416664458334437,0.5175601852557846,-0.08211351429451483,0.0
0.0,0.0,6,5.223792874425733,0.1300000000000001,0.0043499985500004825,0.43000176230088233,-0.041000939150421856,0.0
0.0,0.0,6,0.0,0.15333333333333343,0.004233329100004233,0.4685247484147622,-0.06492921020721176,0.0
0.0,0.0,6,0.0,0.0,0.0,0.39890528139258435,-0.19945264069629218,0.0
0.0,0.0,6,10.83406166399001,0.0,0.0,0.4044402587841963,-0.20222012939209816,0.0
0.0,0.0,6,1.6734654692044748,0.053333333333333365,0.00473333096666785,0.4538410469643017,-0.037587284815436856,0.0
0.0,0.0,6,6.078896032966942,0.06666666666666671,0.0046666620000046675,0.4736396570108141,-0.05015334850522035,0.0
0.0,0.0,6,3.958523793337593,0.0783333333333334,0.004608331029167819,0.46859707742178075,-0.04996529754417764,0.0
0.0,0.0,6,3.9125011072255504,0.0,0.0,0.38828394732013255,-0.19414197366006627,0.0
0.0,0.0,6,6.4492831331050136,0.12666666666666676,0.004366662300004366,0.3987512709921827,-0.024709143495916713,0.0
0.0,0.0,6,5.1643294365865975,0.16666666666666677,0.004166662500004167,0.49929437377155017,-0.08298068688560839,0.0
0.0,0.0,6,5.7059811376082,0.19333333333333347,0.0040333293000040325,0.5154947262721763,-0.09641419113592686,0.0
0.0,0.0,6,7.7869467632465,0.07000000000000005,0.00464999535000465,0.46311363482447376,-0.04555700341205088,0.0
0.0,0.0,6,7.862417405591835,0.16000000000000011,0.0041999958000042,0.49462475752317264,-0.07931254676141833,0.0
0.0,0.0,6,0.0,0.09166666666666673,0.004541664395834468,0.4940261158247858,-0.0653464820790142,0.0
0.0,0.0,6,5.320688008864404,0.0,0.0,0.42763067367539515,-0.21381533683769757,0.0
0.0,0.0,6,5.97024690618463,0.0,0.0,0.4432181542017694,-0.2216090771008847,0.0
0.0,0.0,6,0.0,0.13222222222222232,0.004338887442593074,0.40908461262920787,-0.03098680861088099,0.0
0.0,0.0,6,0.0,0.08000000000000003,0.004599995400004601,0.39556463178651297,-0.013782499893072453,0.0
0.0,0.0,6,5.403516577073217,0.0,0.0,0.433926481850308,-0.216963240925154,0.0
0.0,0.0,6,0.0,0.0933333333333334,0.004533328800004533,0.38579884863126357,-0.011566272315450488,0.0
0.0,0.0,6,3.6091949871466706,0.0,0.0,0.3556650236721181,-0.17783251183605905,0.0
0.0,0.0,6,6.042346052654852,0.15333333333333343,0.004233329100004233,0.422089149093696,-0.04171141054667865,0.0
0.0,0.0,6,0.0,0.17000000000000012,0.0041499986166671264,0.48209754439338565,-0.07504882753000777,0.0
0.0,0.0,6,7.772364336649919,0.0,0.0,0.4345992000378752,-0.2172996000189376,0.0
0.0,0.0,6,6.704692061524842,0.15333333333333343,0.004233329100004233,0.468836280113366,-0.06508497605651364,0.0
0.0,0.0,6,5.205685423351163,0.0,0.0,0.47957667378955815,-0.23978833689477907,0.0
0.0,0.0,6,0.0,0.1500000000000001,0.004249997875001061,0.41425556696405647,-0.037127868481985765,0.0
0.0,0.0,6,4.7147430326416835,0.0,0.0,0.4395477135850771,-0.21977385679253855,0.0
0.0,0.0,6,0.0,0.2066666666666668,0.003966662700003966,0.4434697289174615,-0.06306835645857209,0.0
0.0,0.0,6,5.459557788842649,0.0,0.0,0.40945309956185244,-0.20472654978092622,0.0
0.0,0.0,6,4.559803141990232,0.08333333333333338,0.004583328750004584,0.3971646771608398,-0.01524918858023655,0.0
0.0,0.0,6,0.6057159410586678,0.1500000000000001,0.00424999575000425,0.350878934371649,-0.005439637185654517,0.0
0.0,0.0,6,3.8442227961567967,0.0,0.0,0.4012233206673719,-0.20061166033368594,0.0
0.0,0.0,6,3.3193846417208253,0.0,0.0,0.46195474888766397,-0.23097737444383198,0.0
0.0,0.0,6,5.351009951385374,0.386666666666667,0.0030666636000030657,0.49351748033402254,-0.12409219616688864,0.0
0.0,0.0,6,2.8702697425071726,0.11666666666666674,0.004416664458334437,0.4789589911709265,-0.06281291725208576,0.0
0.0,0.0,6,6.638849554006995,0.0,0.0,0.42107787236187966,-0.21053893618093983,0.0
0.0,0.0,7,6.919691800058567,0.26333333333333353,0.003683331491667586,0.5164715512948497,-0.1109025159807214,0.0
0.0,0.0,7,3.3757833037399485,0.1400000000000001,0.004299995700004299,0.5004997631208777,-0.0782500535602669,0.0
0.0,0.0,7,11.130878177187533,0.2866666666666669,0.003566663100003566,0.4398443277674312,-0.07725563988357295,0.0
0.0,0.0,7,0.0,0.04666666666666669,0.004766661900004768,0.376687179274324,0.0023228863630287144,0.0
0.0,0.0,7,0.0,0.0,0.0,0.3474082749454503,-0.17370413747272515,0.0
0.0,0.0,7,0.0,0.0,0.0,0.35179566633604753,-0.17589783316802377,0.0
0.0,0.0,7,0.0,0.0,0.0,0.3318147547113697,-0.16590737735568484,0.0
0.0,0.0,7,4.589084030556685,0.0,0.0,0.34961594426951026,-0.17480797213475513,0.0
0.0,0.0,7,0.0,0.2533333333333335,0.0037333296000037325,0.32837340713710234,-0.014853519568401863,0.0
0.0,0.0,7,3.1004420639185115,0.0,0.0,0.3617333811728308,-0.1808666905864154,0.0
0.0,0.0,7,3.1004420639185115,0.0,0.0,0.3655898620753781,-0.18279493103768904,0.0
0.0,0.0,7,0.0,0.366666666666667,0.0031666635000031657,0.34852649926024004,-0.047596709629993406,0.0
0.0,0.0,7,0.0,0.0,0.0,0.3619963513191859,-0.18099817565959295,0.0
0.0,0.0,7,0.0,0.0,0.0,0.3437155538583644,-0.1718577769291822,0.0
0.0,0.0,7,0.0,0.0,0.0,0.370698010910537,-0.1853490054552685,0.0
0.0,0.0,7,0.0,0.0,0.0,0.3694549166832011,-0.18472745834160054,0.0
0.0,0.0,7,0.0,0.0,0.0,0.3895637938901048,-0.1947818969450524,0.0
0.0,0.0,7,11.73728237081148,0.0,0.0,0.41921338311173373,-0.20960669155586686,0.0
0.0,0.0,7,0.0,0.0966666666666667,0.004516664408334463,0.47485465084916745,-0.05676074909120521,0.0
0.0,0.0,7,6.697773159094414,0.0,0.0,0.4050431424735675,-0.20252157123678374,0.0
0.0,0.0,7,0.0,0.13000000000000006,0.004349997825001087,0.5270855155971448,-0.08954284479852892,0.0
0.0,0.0,7,5.626989524292664,0.0,0.0,0.43498613242200274,-0.21749306621100137,0.0
0.0,0.0,7,6.3977683123900455,0.12666666666666673,0.004366662300004366,0.4332159932456916,-0.041941504622671155,0.0
0.0,0.0,7,0.0,0.21333333333333349,0.003933329400003933,0.3882120720368039,-0.036772860018244646,0.0
0.0,0.0,7,0.0,0.0,0.0,0.3687785271771508,-0.1843892635885754,0.0
0.0,0.0,7,0.0,0.0,0.0,0.37378746568141585,-0.18689373284070793,0.0
0.0,0.0,7,8.090552911905721,0.0,0.0,0.3913757948241642,-0.1956878974120821,0.0
0.0,0.0,7,4.97368261063808,0.12666666666666673,0.004366662300004366,0.4258639121810319,-0.03826546409034132,0.0
0.0,0.0,7,6.822687867305431,0.0933333333333334,0.004533328800004533,0.4793093511736351,-0.058321523586636254,0.0
0.0,0.0,7,0.0,0.19333333333333347,0.0040333293000040325,0.44941103179263914,-0.06337234389615828,0.0
0.0,0.0,7,0.0,0.0,0.0,0.39289089902797436,-0.19644544951398718,0.0
0.0,0.0,7,9.841460395363708,0.0,0.0,0.388449292329886,-0.194224646164943,0.0
0.0,0.0,7,0.0,0.1133333333333334,0.004433328900004434,0.40353945138436015,-0.024436569692002724,0.0
0.0,0.0,7,4.419189341487703,0.0,0.0,0.41266721337591744,-0.20633360668795872,0.0
0.0,0.0,7,6.348391654896425,0.16000000000000011,0.0041999958000042,0.46451845198763025,-0.06425939399364713,0.0
0.0,0.0,7,0.0,0.1866666666666668,0.004066662600004067,0.4216733748257814,-0.048170183412728024,0.0
0.0,0.0,7,0.0,0.0,0.0,0.36292867198968787,-0.18146433599484393,0.0
0.0,0.0,7,2.070062155562543,0.0,0.0,0.39666288508828523,-0.19833144254414262,0.0
0.0,0.0,7,2.070062155562543,0.0,0.0,0.4147121739654985,-0.20735608698274924,0.0
0.0,0.0,7,2.070062155562543,0.0,0.0,0.43761801318390775,-0.21880900659195388,0.0
0.0,0.0,7,8.79957028925736,0.406666666666667,0.0029666637000029653,0.5081681381728855,-0.13541752108632416,0.0
0.0,0.0,7,0.0,0.13333333333333341,0.004333329000004334,0.41023747510247255,-0.03178557755106293,0.0
0.0,0.0,7,0.0,0.0,0.0,0.36799245288633536,-0.18399622644316768,0.0
0.0,0.0,7,0.0,0.0,0.0,0.37715113241420706,-0.18857556620710353,0.0
0.0,0.0,7,0.0,0.0,0.0,0.3875346253719537,-0.19376731268597686,0.0
0.0,0.0,7,0.0,0.0,0.0,0.39488350595120364,-0.19744175297560182,0.0
0.0,0.0,7,4.260249658573008,0.0,0.0,0.4273476834611958,-0.2136738417305979,0.0
0.0,0.0,7,5.719780466670319,0.15333333333333343,0.004233329100004233,0.5241802901087181,-0.09275698105418972,0.0
0.0,0.0,7,7.746218253025383,0.24000000000000019,0.003799998733333754,0.5444283395070286,-0.12021422042016414,0.0
0.0,0.0,7,0.0,0.14666666666666675,0.004266662400004268,0.47340711157244686,-0.06603705978605273,0.0
0.0,0.0,7,4.760503277164593,0.0,0.0,0.3789842957663098,-0.1894921478831549,0.0
0.0,0.0,7,6.7160878842860665,0.17333333333333345,0.004133329200004133,0.4521328281149267,-0.060733246057298046,0.0
0.0,0.0,7,5.243295028188175,0.16666666666666677,0.004166662500004167,0.44750986074680155,-0.05708843037323408,0.0
0.0,0.0,7,0.0,0.16666666666666677,0.004166664583334374,0.48224985848987817,-0.07445834591156411,0.0
0.0,0.0,7,8.361543095935373,0.0,0.0,0.3633997257934725,-0.18169986289673626,0.0
0.0,0.0,7,0.0,0.12000000000000006,0.0043999956000044,0.37855571012730865,-0.01327803106347833,0.0
0.0,0.0,7,0.0,0.0,0.0,0.3901304986113897,-0.19506524930569485,0.0
0.0,0.0,7,7.835006851306021,0.0,0.0,0.41681205331415744,-0.20840602665707872,0.0
0.0,0.0,7,0.0,0.1400000000000001,0.004299995700004299,0.38981078622356835,-0.02290556511161221,0.0
0.0,0.0,7,5.358187061979913,0.0,0.0,0.4575677236756274,-0.2287838618378137,0.0
0.0,0.0,7,9.140160681285845,0.1966666666666668,0.004016664658334337,0.49547639759156914,-0.08707161246241107,0.0
0.0,0.0,7,5.193684133132482,0.14666666666666675,0.004266662400004268,0.4729699138300698,-0.06581846091486421,0.0
0.0,0.0,7,7.319500439816256,0.14666666666666675,0.004266665600000267,0.5741225344178963,-0.11639464320893747,0.0
0.0,0.0,7,0.0,0.22000000000000017,0.0038999961000038995,0.43849222466958726,-0.06324626833463765,0.0
0.0,0.0,7,5.191278563258354,0.0,0.0,0.38135541193223643,-0.19067770596611822,0.0
0.0,0.0,7,6.2660998306190825,0.20000000000000015,0.003999996000004,0.4451734932054554,-0.06258690660256772,0.0
0.0,0.0,7,6.552978833723303,0.1133333333333334,0.004433331116667775,0.5503243874600738,-0.09782894906332593,0.0
0.0,0.0,7,3.9093182859308975,0.1841666666666668,0.004079165646875254,0.5017974081318417,-0.0877320781909107,0.0
0.0,0.0,7,5.5871753777007065,0.14666666666666675,0.004266662400004268,0.46981225780921776,-0.06423963290443818,0.0
0.0,0.0,7,6.615372774513579,0.21166666666666684,0.003941665681250245,0.5393871717089752,-0.11202695860447781,0.0
0.0,0.0,7,7.126414287016072,0.13777777777777786,0.004311109674074552,0.5852846997269686,-0.12019796290050222,0.0
0.0,0.0,7,0.0,0.1233333333333334,0.004383331872222709,0.5273453455302215,-0.0883393978762024,0.0
0.0,0.0,7,2.0720339946306416,0.0,0.0,0.35702935382270845,-0.17851467691135423,0.0
0.0,0.0,7,4.301684278226912,0.1866666666666668,0.004066662600004067,0.42160158971891465,-0.04813429085929466,0.0
0.0,0.0,7,3.354469289796817,0.0,0.0,0.4625187257428685,-0.23125936287143425,0.0
0.0,0.0,7,10.205047058278133,0.20500000000000013,0.003974999006250248,0.5361498128860219,-0.10907494619300107,0.0
0.0,0.0,7,2.7416773644081633,0.10666666666666672,0.004466662200004467,0.40756992906884043,-0.02511847653424154,0.0
0.0,0.0,7,5.983945411965839,0.0,0.0,0.5230150493405291,-0.26150752467026456,0.0
0.0,0.0,7,6.319098773974177,0.14000000000000007,0.004299999140000172,0.5392839904405723,-0.09764202962027929,0.0
0.0,0.0,7,10.153981521750634,0.17000000000000012,0.004149997925001037,0.5856387597406288,-0.12681946287027296,0.0
0.0,0.0,7,0.0,0.20000000000000015,0.003999996000004,0.5160266897503851,-0.09801350487503258,0.0
0.0,0.0,7,10.216526633960083,0.0,0.0,0.5042628301020405,-0.25213141505102027,0.0
0.0,0.0,7,0.0,0.10222222222222227,0.004488887392593091,0.4891020489192161,-0.06499552875588441,0.0
0.0,0.0,7,10.304155613210565,0.050000000000000024,0.00474999525000475,0.505546461241159,-0.06277342062038949,0.0
0.0,0.0,7,6.104490209486915,0.10666666666666672,0.004466662200004467,0.4998593151334598,-0.07126316956655124,0.0
0.0,0.0,7,5.331914802049285,0.12000000000000006,0.0043999956000044,0.4955002407376758,-0.0717502963686619,0.0
0.0,0.0,7,9.263473142217183,0.1766666666666668,0.004116664608334362,0.5167414596352365,-0.0937041454842438,0.0
0.0,0.0,7,5.123348768746272,0.10666666666666672,0.004466662200004467,0.4882192743779285,-0.06544314918878558,0.0
0.0,0.0,7,6.484436760963427,0.0,0.0,0.4679302264190184,-0.2339651132095092,0.0
0.0,0.0,7,0.0,0.11666666666666674,0.004416664458334437,0.519861010570356,-0.08326392695180054,0.0
0.0,0.0,7,6.006925513075541,0.0,0.0,0.46453293192476475,-0.23226646596238237,0.0
0.0,0.0,7,0.0,0.16333333333333344,0.004183331241667712,0.504213059217136,-0.08477327994185951,0.0
0.0,0.0,7,6.396369255513022,0.0,0.0,0.4165865934091709,-0.20829329670458546,0.0
0.0,0.0,7,5.801748518606804,0.14666666666666678,0.0042666645333344,0.4490358491086987,-0.05385134322097335,0.0
0.0,0.0,7,2.439767590974201,0.24000000000000019,0.0037999962000037995,0.4318786346560745,-0.06393946932788527,0.0
0.0,0.0,7,8.617439929419064,0.12000000000000006,0.0043999956000044,0.4546532135701026,-0.05132678278487529,0.0
0.0,0.0,7,0.0,0.16000000000000011,0.0041999958000042,0.3938399203243422,-0.028920128162003095,0.0
0.0,0.0,7,4.662277314070955,0.0,0.0,0.3623455714672152,-0.1811727857336076,0.0
0.0,0.0,7,3.976192527457537,0.14666666666666678,0.0042666645333344,0.401598132414774,-0.03013248487401099,0.0
0.0,0.0,7,5.835097739314964,0.23666666666666683,0.003816664758334287,0.43061391653464237,-0.0626403679339497,0.0
0.0,0.0,7,5.149592780907186,0.19333333333333347,0.004033331316667674,0.4483539733307774,-0.06284373399868176,0.0
0.0,0.0,7,3.1098992255821933,0.0,0.0,0.43477559328235027,-0.21738779664117514,0.0
0.0,0.0,7,5.394529344618066,0.19666666666666682,0.004016665662500251,0.5060286966043006,-0.09234772180214026,0.0
0.0,0.0,8,0.0,0.2066666666666668,0.003966664683334324,0.5536784595637113,-0.11817264244848269,0.0
0.0,0.0,8,9.540661701858994,0.0,0.0,0.44102574778560066,-0.22051287389280033,0.0
0.0,0.0,8,0.0,0.08000000000000004,0.00459999770000115,0.42646222002263623,-0.029231202011272134,0.0
0.0,0.0,8,7.390213354947024,0.0,0.0,0.36154569365731676,-0.18077284682865838,0.0
0.0,0.0,8,0.0,0.07000000000000005,0.00464999535000465,0.34811165305038066,0.011943987474995671,0.0
0.0,0.0,8,10.181979551158557,0.0,0.0,0.32450473389167644,-0.16225236694583822,0.0
0.0,0.0,8,0.0,0.09333333333333338,0.004533328800004533,0.3578964097375989,0.0023849471313818482,0.0
0.0,0.0,8,0.0,0.0,0.0,0.3276284520928414,-0.1638142260464207,0.0
0.0,0.0,8,0.0,0.0,0.0,0.34185091251736066,-0.17092545625868033,0.0
0.0,0.0,8,5.259272234227052,0.0,0.0,0.3745312145304342,-0.1872656072652171,0.0
0.0,0.0,8,6.275999570154394,0.0,0.0,0.4286443373104803,-0.21432216865524015,0.0
0.0,0.0,8,0.0,0.16666666666666677,0.004166662500004167,0.4158639352877607,-0.041265467643713666,0.0
0.0,0.0,8,0.0,0.0,0.0,0.3683946304304732,-0.1841973152152366,0.0
0.0,0.0,8,0.0,0.0,0.0,0.3486330883753255,-0.17431654418766274,0.0
0.0,0.0,8,0.0,0.0,0.0,0.3354160718111514,-0.1677080359055757,0.0
0.0,0.0,8,0.0,0.0,0.0,0.31808587581829256,-0.15904293790914628,0.0
0.0,0.0,8,3.7814579573433553,0.0,0.0,0.37075499687444086,-0.18537749843722043,0.0
0.0,0.0,8,0.0,0.2666666666666669,0.003666663000003666,0.3797174354778002,-0.04319219773875346,0.0
0.0,0.0,8,5.620492073244071,0.0,0.0,0.3821018646797618,-0.1910509323398809,0.0
0.0,0.0,8,5.310456033242328,0.16666666666666677,0.004166662500004167,0.43237078481415964,-0.04951889240691312,0.0
0.0,0.0,8,0.7611914344464396,0.1566666666666668,0.004216664558334387,0.46064031555795154,-0.061653575445600295,0.0
0.0,0.0,8,7.283039858148452,0.0,0.0,0.46591482670928364,-0.23295741335464182,0.0
0.0,0.0,8,0.0,0.07333333333333338,0.004633328700004633,0.40283777234285406,-0.016085738171241704,0.0
0.0,0.0,8,3.3751219885136345,0.0,0.0,0.3798957792311704,-0.1899478896155852,0.0
0.0,0.0,8,2.7327504948469583,0.1283333333333334,0.004358331154167756,0.4040837304774556,-0.027708619072017576,0.0
0.0,0.0,8,0.0,0.1400000000000001,0.004299997850001074,0.3938375722940915,-0.024918872147002807,0.0
0.0,0.0,8,2.8638649641809835,0.0,0.0,0.3393663736986969,-0.16968318684934844,0.0
0.0,0.0,8,5.32123851019686,0.15333333333333343,0.004233329100004233,0.4351423480833402,-0.048238010041500745,0.0
0.0,0.0,8,0.0,0.2333333333333335,0.003833329500003833,0.43508211219961684,-0.06420787609965511,0.0
0.0,0.0,8,0.0,0.0,0.0,0.32559928357469026,-0.16279964178734513,0.0
0.0,0.0,8,8.122299600636062,0.0,0.0,0.36210099028470033,-0.18105049514235017,0.0
0.0,0.0,8,3.3225541102296416,0.12666666666666673,0.004366662300004366,0.3737038849210874,-0.012185450460369063,0.0
0.0,0.0,8,3.6720487574213343,0.0,0.0,0.3917301074749604,-0.1958650537374802,0.0
0.0,0.0,8,0.0,0.1300000000000001,0.00434999565000435,0.46662227761292674,-0.059311312806289346,0.0
0.0,0.0,8,8.375035502341976,0.0,0.0,0.3682076418023572,-0.1841038209011786,0.0
0.0,0.0,8,0.0,0.12000000000000006,0.0043999956000044,0.44346527269248043,-0.04573281234606422,0.0
0.0,0.0,8,6.706854017290188,0.0,0.0,0.4197016229772043,-0.20985081148860216,0.0
0.0,0.0,8,0.0,0.19333333333333347,0.0040333293000040325,0.4195124899704386,-0.04842307298505802,0.0
0.0,0.0,8,2.751194683431339,0.0,0.0,0.3504623102778712,-0.1752311551389356,0.0
0.0,0.0,9,9.656297993578846,0.15333333333333343,0.004233329100004233,0.4222392298660451,-0.041786450932853214,0.0
0.0,0.0,9,0.0,0.0716666666666667,0.004641664345834494,0.4128286306099965,-0.020747741471618508,0.0
0.0,0.0,9,0.7379795632894459,0.0,0.0,0.3669589586208029,-0.18347947931040146,0.0
0.0,0.0,10,2.3157233675022693,0.0,0.0,0.40894198136762383,-0.20447099068381192,0.0
0.0,0.0,11,3.3521885086706424,0.2600000000000002,0.003699996300003699,0.4355275938875019,-0.069763944943603,0.0
0.0,0.0,11,8.61908810279345,0.3800000000000003,0.003099996900003099,0.4673669190991965,-0.10968358354947429,0.0
0.0,0.0,11,7.510329065493517,0.12666666666666673,0.004366664483334425,0.5442926206053095,-0.09747973096927776,0.0
0.0,0.0,11,8.058394439767834,0.06333333333333337,0.004683328650004684,0.6347440054411602,-0.13003885672039273,0.0
0.0,0.0,11,0.0,0.06333333333333337,0.004683328650004684,0.5234125417902465,-0.07437312489493592,0.0
0.0,0.0,11,0.0,0.0,0.0,0.4221036133703668,-0.2110518066851834,0.0
0.0,0.0,12,6.440621456615695,0.0,0.0,0.4494390511351319,-0.22471952556756594,0.0
0.0,0.0,12,5.7135527472441945,0.12666666666666673,0.004366664483334425,0.5036570889348435,-0.07716196513404477,0.0
0.0,0.0,12,0.0,0.1800000000000001,0.004099997950001024,0.5385185632497397,-0.10525936362482888,0.0
0.0,0.0,12,3.80053577574043,0.0,0.0,0.3799771421668462,-0.1899885710834231,0.0
0.0,0.0,12,3.73814651302682,0.16000000000000011,0.0041999958000042,0.461524734022037,-0.0627625350108505,0.0
0.0,0.0,12,0.0,0.1300000000000001,0.00434999565000435,0.4318884404517378,-0.041944394225694875,0.0
0.0,0.0,12,0.0,0.0,0.0,0.342417617238646,-0.171208808619323,0.0
0.0,0.0,12,3.9226319098899456,0.0,0.0,0.38126080596266926,-0.19063040298133463,0.0
0.0,0.0,13,5.34950824573712,0.21333333333333349,0.003933329400003933,0.43200925763520825,-0.05867145281744682,0.0
0.0,0.0,13,0.0,0.1500000000000001,0.004249997875001061,0.47872857977942485,-0.06936437488966996,0.0
0.0,0.0,13,0.0,0.0,0.0,0.3833666035508863,-0.19168330177544315,0.0
0.0,0.0,14,7.981988232381669,0.0,0.0,0.37972639370385186,-0.18986319685192593,0.0
0.0,0.0,14,0.0,0.11666666666666672,0.004416664458334437,0.42673785281343424,-0.036702348073339636,0.0
0.0,0.0,15,7.448730947374261,0.0,0.0,0.4536528508087198,-0.2268264254043599,0.0
0.0,0.0,15,6.745374320079167,0.13333333333333341,0.004333331166667749,0.6022907844785056,-0.12781214557254283,0.0
0.0,0.0,15,0.0,0.07166666666666671,0.004641664345834493,0.5426123904843957,-0.08563962140881812,0.0
0.0,0.0,15,9.471182200029652,0.0,0.0,0.4899734499733896,-0.2449867249866948,0.0
0.0,0.0,15,9.411143132183774,0.12000000000000006,0.0043999956000044,0.5951187497168835,-0.12155955085826575,0.0
0.0,0.0,15,0.0,0.06500000000000003,0.004674997662501168,0.6372816796194118,-0.1316409333096592,0.0
0.0,0.0,15,0.0,0.0,0.0,0.4007516419361275,-0.20037582096806375,0.0
0.0,0.0,16,0.0,0.0,0.0,0.3983934190636816,-0.1991967095318408,0.0
0.0,0.0,17,0.0,0.0,0.0,0.3978267143423961,-0.19891335717119804,0.0
0.0,0.0,18,6.852354794896522,0.0,0.0,0.4915053153002379,-0.24575265765011894,0.0
0.0,0.0,18,6.7888694606447,0.17333333333333345,0.004133329200004133,0.5078174316233623,-0.08857554781151586,0.0
0.0,0.0,19,0.0,0.14666666666666675,0.004266662400004268,0.4522119847556933,-0.05543949637767595,0.0
0.0,0.0,20,8.609836256350926,0.0,0.0,0.4568405698685248,-0.2284202849342624,0.0
0.0,0.0,20,0.0,0.06333333333333337,0.004683328650004684,0.48403523928406883,-0.05468447364184706,0.0
0.0,0.0,20,0.0,0.0,0.0,0.41192120918468933,-0.20596060459234466,0.0
0.0,0.0,20,0.0,0.0,0.0,0.43075043056933526,-0.21537521528466763,0.0
0.0,0.0,20,0.0,0.0,0.0,0.4124513523110533,-0.20622567615552664,0.0
0.0,0.0,20,8.093486187206828,0.0,0.0,0.4095765268167642,-0.2047882634083821,0.0
0.0,0.0,20,7.93466736547469,0.12666666666666673,0.004366662300004366,0.6031697424495653,-0.12691837922460802,0.0
0.0,0.0,20,8.094285363450014,0.06888888888888892,0.00465555400370422,0.6558753587146501,-0.14171551920915623,0.0
0.0,0.0,20,0.0,0.06333333333333337,0.004683328650004684,0.6116557308695459,-0.11849471943458562,0.0
